graph,r,s,algo,status,wall_ms,total_ms,step4_ms,peel_ms,hier_ms,mem_kB
com-dblp,15,17,V3,OOM,,,,,,
com-dblp,14,17,V3_NP,OOM,,,,,,
com-dblp,14,17,V3,OOM,,,,,,
com-dblp,13,17,V3_NP,OOM,,,,,,
com-dblp,13,17,V3,OOM,,,,,,
com-dblp,12,17,V3_NP,OOM,,,,,,
com-dblp,12,17,V3,OOM,,,,,,
com-dblp,11,17,V3_NP,OOM,,,,,,
com-dblp,11,17,V3,OOM,,,,,,
com-dblp,10,17,V3_NP,OOM,,,,,,
com-dblp,10,17,V3,OOM,,,,,,
com-dblp,12,18,V3,OOM,,,,,,
com-dblp,14,18,REF,SKIP_TIMEOUT,,,,,,
com-dblp,14,18,ST,SKIP_TIMEOUT,,,,,,
com-dblp,15,18,REF,SKIP_TIMEOUT,,,,,,
com-dblp,15,18,ST,SKIP_TIMEOUT,,,,,,
com-dblp,16,18,REF,SKIP_TIMEOUT,,,,,,
com-dblp,16,18,ST,SKIP_TIMEOUT,,,,,,
com-dblp,17,18,REF,SKIP_TIMEOUT,,,,,,
com-dblp,17,18,ST,SKIP_TIMEOUT,,,,,,
com-dblp,3,19,V3,OK,4027.7,342.0,,297.0,,62768
com-dblp,4,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,4,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,11,18,V3_NP,OOM,,,,,,
com-dblp,11,18,V3,OOM,,,,,,
com-dblp,8,18,V3,OK,1581320.5,1578062.0,,1510841.0,,8473668
com-dblp,10,18,V3_NP,OOM,,,,,,
com-dblp,10,18,V3,OOM,,,,,,
com-dblp,9,18,V3_NP,OOM,,,,,,
com-dblp,9,18,V3,OOM,,,,,,
com-dblp,8,18,V3_NP,OOM,,,,,,
com-dblp,7,18,V3_NP,OOM,,,,,,
com-dblp,7,18,V3,OOM,,,,,,
com-dblp,6,18,V3_NP,OOM,,,,,,
com-dblp,5,18,V3_NP,OOM,,,,,,
com-dblp,4,18,V3_NP,OOM,,,,,,
com-dblp,3,18,V3_NP,OOM,,,,,,
com-dblp,3,18,ST,OOM,,,,,,
com-dblp,3,18,REF,OOM,,,,,,
com-dblp,16,17,V3_NP,OOM,,,,,,
com-dblp,16,17,V3,OOM,,,,,,
com-dblp,13,18,V3_NP,OOM,,,,,,
com-dblp,3,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,3,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,4,19,V3,OK,6039.2,4149.0,,3876.0,,124844
com-dblp,5,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,5,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,6,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,6,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,7,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,7,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,8,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,8,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,13,18,V3,TIMEOUT,,,,,,
com-dblp,9,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,9,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,10,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,10,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,11,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,11,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,12,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,12,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,13,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,13,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,14,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,14,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,15,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,15,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,5,19,V3,OK,36256.8,34162.0,,32833.0,,400172
com-dblp,16,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,16,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,6,19,V3,OK,1035804.6,1025048.0,,1017559.0,,1312448
com-dblp,12,18,V3_NP,OOM,,,,,,
com-dblp,17,18,V3_NP,TIMEOUT,,,,,,
com-dblp,3,19,V3_NP,TIMEOUT,,,,,,
com-dblp,16,18,V3,TIMEOUT,,,,,,
com-dblp,16,18,V3_NP,TIMEOUT,,,,,,
com-dblp,17,18,V3,TIMEOUT,,,,,,
com-dblp,15,18,V3,TIMEOUT,,,,,,
com-dblp,15,18,V3_NP,TIMEOUT,,,,,,
com-dblp,17,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,17,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,18,19,REF,SKIP_TIMEOUT,,,,,,
com-dblp,18,19,ST,SKIP_TIMEOUT,,,,,,
com-dblp,3,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,3,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,4,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,4,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,3,20,V3_NP,OK,11076.3,7644.0,,7554.0,,83784
com-dblp,5,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,5,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,13,19,V3,OOM,,,,,,
com-dblp,12,19,V3_NP,OOM,,,,,,
com-dblp,12,19,V3,OOM,,,,,,
com-dblp,11,19,V3_NP,OOM,,,,,,
com-dblp,11,19,V3,OOM,,,,,,
com-dblp,10,19,V3_NP,OOM,,,,,,
com-dblp,10,19,V3,OOM,,,,,,
com-dblp,9,19,V3_NP,OOM,,,,,,
com-dblp,9,19,V3,OOM,,,,,,
com-dblp,8,19,V3_NP,OOM,,,,,,
com-dblp,8,19,V3,OOM,,,,,,
com-dblp,7,19,V3_NP,OOM,,,,,,
com-dblp,7,19,V3,OOM,,,,,,
com-dblp,14,18,V3_NP,OOM,,,,,,
com-dblp,14,18,V3,OOM,,,,,,
com-dblp,6,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,6,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,7,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,7,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,8,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,8,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,9,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,9,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,10,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,10,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,11,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,11,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,12,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,12,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,5,20,V3,OK,59426.7,55331.0,,54522.0,,273520
com-dblp,6,20,V3,OK,130798.3,127886.0,,124077.0,,833928
com-dblp,15,19,V3_NP,TIMEOUT,,,,,,
com-dblp,16,19,V3,TIMEOUT,,,,,,
com-dblp,15,19,V3,TIMEOUT,,,,,,
com-dblp,13,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,13,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,14,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,14,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,15,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,15,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,7,20,V3,OK,408990.1,406869.0,,391021.0,,2456048
com-dblp,8,20,V3,OK,492478.4,489099.0,,454935.0,,4247728
com-dblp,16,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,16,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,9,20,V3,OK,521653.5,519679.0,,413368.0,,9911932
com-dblp,4,20,V3,OK,1174162.5,1171534.0,,1171322.0,,162060
com-dblp,10,20,V3,OK,1203271.9,1200501.0,,895452.0,,25700300
com-dblp,14,19,V3_NP,OOM,,,,,,
com-dblp,14,19,V3,OOM,,,,,,
com-dblp,17,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,17,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,13,19,V3_NP,OOM,,,,,,
com-dblp,18,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,18,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,19,20,REF,SKIP_TIMEOUT,,,,,,
com-dblp,19,20,ST,SKIP_TIMEOUT,,,,,,
com-dblp,4,20,V3_NP,TIMEOUT,,,,,,
com-dblp,18,19,V3,TIMEOUT,,,,,,
com-dblp,18,19,V3_NP,TIMEOUT,,,,,,
com-dblp,3,20,V3,TIMEOUT,,,,,,
com-dblp,17,19,V3,TIMEOUT,,,,,,
com-dblp,17,19,V3_NP,TIMEOUT,,,,,,
com-dblp,3,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,4,19,V3_NP,TIMEOUT,,,,,,
com-dblp,16,19,V3_NP,TIMEOUT,,,,,,
com-dblp,3,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,6,19,V3_NP,TIMEOUT,,,,,,
com-dblp,5,19,V3_NP,TIMEOUT,,,,,,
com-dblp,4,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,4,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,5,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,5,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,6,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,6,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,7,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,7,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,3,21,V3_NP,OK,10073.5,7348.0,,7273.0,,83704
com-dblp,6,21,V3,OK,48260.4,45313.0,,41363.0,,837912
com-dblp,8,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,8,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,4,21,V3_NP,OK,115654.6,112026.0,,111394.0,,254392
com-dblp,8,21,V3,OK,194046.6,191343.0,,158700.0,,4146180
com-dblp,7,21,V3,OK,401176.1,398495.0,,383191.0,,2460392
com-dblp,12,20,V3,OOM,,,,,,
com-dblp,11,20,V3_NP,OOM,,,,,,
com-dblp,11,20,V3,OOM,,,,,,
com-dblp,10,20,V3_NP,OOM,,,,,,
com-dblp,9,20,V3_NP,OOM,,,,,,
com-dblp,8,20,V3_NP,OOM,,,,,,
com-dblp,7,20,V3_NP,OOM,,,,,,
com-dblp,6,20,V3_NP,OOM,,,,,,
com-dblp,5,20,V3_NP,OOM,,,,,,
com-dblp,16,20,V3_NP,TIMEOUT,,,,,,
com-dblp,15,20,V3_NP,TIMEOUT,,,,,,
com-dblp,16,20,V3,TIMEOUT,,,,,,
com-dblp,9,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,9,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,10,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,10,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,11,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,11,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,12,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,12,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,13,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,13,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,14,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,14,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,15,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,15,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,9,21,V3,OK,534214.6,532210.0,,419224.0,,10779608
com-dblp,15,20,V3,OOM,,,,,,
com-dblp,14,20,V3_NP,OOM,,,,,,
com-dblp,14,20,V3,OOM,,,,,,
com-dblp,8,21,V3_NP,TIMEOUT,,,,,,
com-dblp,5,21,V3_NP,TIMEOUT,,,,,,
com-dblp,6,21,V3_NP,TIMEOUT,,,,,,
com-dblp,7,21,V3_NP,TIMEOUT,,,,,,
com-dblp,19,20,V3_NP,TIMEOUT,,,,,,
com-dblp,3,21,V3,TIMEOUT,,,,,,
com-dblp,4,21,V3,TIMEOUT,,,,,,
com-dblp,5,21,V3,TIMEOUT,,,,,,
com-dblp,17,20,V3_NP,TIMEOUT,,,,,,
com-dblp,18,20,V3,TIMEOUT,,,,,,
com-dblp,18,20,V3_NP,TIMEOUT,,,,,,
com-dblp,19,20,V3,TIMEOUT,,,,,,
com-dblp,13,20,V3_NP,TIMEOUT,,,,,,
com-dblp,13,20,V3,TIMEOUT,,,,,,
com-dblp,12,20,V3_NP,TIMEOUT,,,,,,
com-dblp,17,20,V3,TIMEOUT,,,,,,
com-dblp,16,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,16,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,17,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,17,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,18,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,18,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,19,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,19,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,20,21,REF,SKIP_TIMEOUT,,,,,,
com-dblp,20,21,ST,SKIP_TIMEOUT,,,,,,
com-dblp,3,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,3,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,4,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,4,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,5,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,5,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,3,22,V3_NP,OK,4040.8,2005.0,,1964.0,,61444
com-dblp,6,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,6,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,7,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,7,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,8,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,8,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,6,22,V3,OK,16115.2,13798.0,,13227.0,,181124
com-dblp,7,22,V3,OK,15100.1,13717.0,,11736.0,,396004
com-dblp,9,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,9,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,4,22,V3_NP,OK,27212.3,25511.0,,25335.0,,102944
com-dblp,8,22,V3,OK,174954.7,170565.0,,164753.0,,858104
com-dblp,10,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,10,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,5,22,V3_NP,OK,247414.4,245693.0,,244921.0,,247784
com-dblp,9,22,V3,OK,383151.4,381340.0,,366737.0,,1665412
com-dblp,11,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,11,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,10,22,V3,OK,164961.9,161808.0,,126329.0,,3208220
com-dblp,3,22,V3,OK,614523.5,612103.0,,612062.0,,77652
com-dblp,11,22,V3,OK,311691.0,308944.0,,228730.0,,5930088
com-dblp,15,21,V3_NP,TIMEOUT,,,,,,
com-dblp,15,21,V3,TIMEOUT,,,,,,
com-dblp,12,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,12,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,13,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,13,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,12,22,V3,OK,603149.9,599140.0,,421961.0,,10807380
com-dblp,14,21,V3_NP,OOM,,,,,,
com-dblp,14,21,V3,OOM,,,,,,
com-dblp,13,21,V3_NP,OOM,,,,,,
com-dblp,13,21,V3,OOM,,,,,,
com-dblp,12,21,V3_NP,OOM,,,,,,
com-dblp,12,21,V3,OOM,,,,,,
com-dblp,10,21,V3,OK,2130417.7,2127456.0,,1814254.0,,25807592
com-dblp,11,21,V3_NP,OOM,,,,,,
com-dblp,11,21,V3,OOM,,,,,,
com-dblp,10,21,V3_NP,OOM,,,,,,
com-dblp,9,21,V3_NP,OOM,,,,,,
com-dblp,9,22,V3_NP,TIMEOUT,,,,,,
com-dblp,10,22,V3_NP,TIMEOUT,,,,,,
com-dblp,11,22,V3_NP,TIMEOUT,,,,,,
com-dblp,20,21,V3_NP,TIMEOUT,,,,,,
com-dblp,4,22,V3,TIMEOUT,,,,,,
com-dblp,5,22,V3,TIMEOUT,,,,,,
com-dblp,6,22,V3_NP,TIMEOUT,,,,,,
com-dblp,7,22,V3_NP,TIMEOUT,,,,,,
com-dblp,8,22,V3_NP,TIMEOUT,,,,,,
com-dblp,20,21,V3,TIMEOUT,,,,,,
com-dblp,14,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,14,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,15,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,15,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,16,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,16,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,17,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,17,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,18,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,18,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,19,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,19,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,20,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,20,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,21,22,REF,SKIP_TIMEOUT,,,,,,
com-dblp,21,22,ST,SKIP_TIMEOUT,,,,,,
com-dblp,3,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,3,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,4,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,4,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,5,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,5,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,3,23,V3_NP,OK,4040.1,2039.0,,1997.0,,60924
com-dblp,6,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,6,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,4,23,V3_NP,OK,30166.9,26556.0,,26376.0,,102368
com-dblp,19,21,V3_NP,TIMEOUT,,,,,,
com-dblp,18,21,V3_NP,TIMEOUT,,,,,,
com-dblp,19,21,V3,TIMEOUT,,,,,,
com-dblp,16,21,V3_NP,TIMEOUT,,,,,,
com-dblp,17,21,V3,TIMEOUT,,,,,,
com-dblp,17,21,V3_NP,TIMEOUT,,,,,,
com-dblp,18,21,V3,TIMEOUT,,,,,,
com-dblp,7,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,7,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,8,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,8,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,9,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,9,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,10,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,10,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,8,23,V3,OK,40253.5,37330.0,,30935.0,,811816
com-dblp,9,23,V3,OK,84483.1,80967.0,,65916.0,,1639984
com-dblp,11,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,11,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,10,23,V3,OK,167920.2,165494.0,,129283.0,,3108224
com-dblp,5,23,V3_NP,OK,249442.9,246868.0,,246074.0,,247720
com-dblp,13,22,V3,OK,1207338.3,1202159.0,,846966.0,,18727064
com-dblp,3,23,V3,OK,945042.0,942772.0,,942731.0,,86344
com-dblp,6,23,V3_NP,OK,1775672.1,1772849.0,,1769932.0,,702232
com-dblp,13,22,V3_NP,TIMEOUT,,,,,,
com-dblp,14,22,V3,TIMEOUT,,,,,,
com-dblp,16,21,V3,TIMEOUT,,,,,,
com-dblp,12,22,V3_NP,TIMEOUT,,,,,,
com-dblp,16,22,V3_NP,TIMEOUT,,,,,,
com-dblp,16,22,V3,TIMEOUT,,,,,,
com-dblp,15,22,V3_NP,TIMEOUT,,,,,,
com-dblp,15,22,V3,TIMEOUT,,,,,,
com-dblp,14,22,V3_NP,TIMEOUT,,,,,,
com-dblp,12,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,12,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,13,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,13,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,14,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,14,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,15,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,15,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,16,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,16,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,17,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,17,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,18,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,18,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,5,23,V3,TIMEOUT,,,,,,
com-dblp,6,23,V3,TIMEOUT,,,,,,
com-dblp,21,22,V3_NP,TIMEOUT,,,,,,
com-dblp,4,23,V3,TIMEOUT,,,,,,
com-dblp,20,22,V3,TIMEOUT,,,,,,
com-dblp,20,22,V3_NP,TIMEOUT,,,,,,
com-dblp,21,22,V3,TIMEOUT,,,,,,
com-dblp,12,23,V3,OK,605554.2,601577.0,,424710.0,,10788244
com-dblp,13,23,V3,OK,1235899.2,1231466.0,,866248.0,,18727944
com-dblp,11,23,V3,OK,1391731.9,1387766.0,,1305874.0,,6568016
com-dblp,11,23,V3_NP,TIMEOUT,,,,,,
com-dblp,8,23,V3_NP,TIMEOUT,,,,,,
com-dblp,9,23,V3_NP,TIMEOUT,,,,,,
com-dblp,10,23,V3_NP,TIMEOUT,,,,,,
com-dblp,18,22,V3,TIMEOUT,,,,,,
com-dblp,17,22,V3_NP,TIMEOUT,,,,,,
com-dblp,17,22,V3,TIMEOUT,,,,,,
com-dblp,7,23,V3,TIMEOUT,,,,,,
com-dblp,7,23,V3_NP,TIMEOUT,,,,,,
com-dblp,13,23,V3_NP,TIMEOUT,,,,,,
com-dblp,12,23,V3_NP,TIMEOUT,,,,,,
com-dblp,19,22,V3_NP,TIMEOUT,,,,,,
com-dblp,19,22,V3,TIMEOUT,,,,,,
com-dblp,18,22,V3_NP,TIMEOUT,,,,,,
com-dblp,19,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,19,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,20,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,20,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,21,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,21,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,22,23,REF,SKIP_TIMEOUT,,,,,,
com-dblp,22,23,ST,SKIP_TIMEOUT,,,,,,
com-dblp,3,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,3,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,4,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,4,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,5,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,5,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,3,24,V3_NP,OK,4037.8,1888.0,,1849.0,,60648
com-dblp,6,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,6,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,7,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,7,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,8,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,8,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,9,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,9,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,10,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,10,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,4,24,V3_NP,OK,30235.7,26084.0,,25917.0,,101660
com-dblp,11,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,11,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,8,24,V3,OK,39265.6,36358.0,,30483.0,,809912
com-dblp,9,24,V3,OK,83478.3,80041.0,,64956.0,,1638328
com-dblp,12,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,12,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,10,24,V3,OK,160923.1,158844.0,,123654.0,,3213804
com-dblp,5,24,V3_NP,OK,246418.3,243527.0,,242771.0,,245536
com-dblp,13,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,13,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,11,24,V3,OK,311718.7,309866.0,,228825.0,,6054992
com-dblp,12,24,V3,OK,593288.2,591115.0,,415006.0,,5236388
com-dblp,3,24,V3,OK,1018709.4,1015552.0,,1015443.0,,79320
com-dblp,18,23,V3,TIMEOUT,,,,,,
com-dblp,16,23,V3_NP,TIMEOUT,,,,,,
com-dblp,17,23,V3,TIMEOUT,,,,,,
com-dblp,17,23,V3_NP,TIMEOUT,,,,,,
com-dblp,14,23,V3,TIMEOUT,,,,,,
com-dblp,14,23,V3_NP,TIMEOUT,,,,,,
com-dblp,15,23,V3,TIMEOUT,,,,,,
com-dblp,15,23,V3_NP,TIMEOUT,,,,,,
com-dblp,16,23,V3,TIMEOUT,,,,,,
com-dblp,14,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,14,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,15,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,15,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,16,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,16,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,17,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,17,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,18,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,18,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,19,24,REF,SKIP_TIMEOUT,,,,,,
com-dblp,19,24,ST,SKIP_TIMEOUT,,,,,,
com-dblp,6,24,V3_NP,OK,1767414.8,1765434.0,,1762441.0,,703720
com-dblp,13,24,V3,OK,3546407.4,3541771.0,,3186730.0,,19841316
com-dblp,10,24,V3_NP,TIMEOUT,,,,,,
com-dblp,11,24,V3_NP,TIMEOUT,,,,,,
com-dblp,12,24,V3_NP,TIMEOUT,,,,,,
com-dblp,5,24,V3,TIMEOUT,,,,,,
com-dblp,6,24,V3,TIMEOUT,,,,,,
com-dblp,7,24,V3,TIMEOUT,,,,,,
com-dblp,7,24,V3_NP,TIMEOUT,,,,,,
com-dblp,8,24,V3_NP,TIMEOUT,,,,,,
